00.000,37.253,63.131,77.694,86.505,91.835,95.060,97.011,98.192,98.906,99.338,99.600,99.758,99.853,99.911,99.946,99.968,99.980,99.988,99.993
00.000,37.077,63.131,77.694,86.505,91.835,95.060,97.011,98.192,98.906,99.338,99.600,99.758,99.853,99.911,99.946,99.968,99.980,99.988,99.993
00.000,06.987,63.131,77.694,86.505,91.835,95.060,97.011,98.192,98.906,99.338,99.600,99.758,99.853,99.911,99.946,99.968,99.980,99.988,99.993
00.000,01.946,63.131,77.694,86.505,91.835,95.060,97.011,98.192,98.906,99.338,99.600,99.758,99.853,99.911,99.946,99.968,99.980,99.988,99.993
00.000,38.985,63.131,77.694,86.505,91.835,95.060,97.011,98.192,98.906,99.338,99.600,99.758,99.853,99.911,99.946,99.968,99.980,99.988,99.993
00.000,38.501,63.131,77.694,86.505,91.835,95.060,97.011,98.192,98.906,99.338,99.600,99.758,99.853,99.911,99.946,99.968,99.980,99.988,99.993
00.000,37.439,63.130,77.694,86.505,91.835,95.060,97.011,98.192,98.906,99.338,99.600,99.758,99.853,99.911,99.946,99.968,99.980,99.988,99.993
00.000,36.897,63.130,77.694,86.505,91.835,95.060,97.011,98.192,98.906,99.338,99.600,99.758,99.853,99.911,99.946,99.968,99.980,99.988,99.993
00.000,33.788,63.130,77.694,86.505,91.835,95.060,97.011,98.192,98.906,99.338,99.600,99.758,99.853,99.911,99.946,99.968,99.980,99.988,99.993
00.000,-00.51,63.130,77.694,86.505,91.835,95.060,97.011,98.192,98.906,99.338,99.600,99.758,99.853,99.911,99.946,99.968,99.980,99.988,99.993
